57676002,Arthralgia,JOINT PAIN,C0231528 C1963177,C0004604,
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
278040002,Loss of hair,hair loss,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
47933007,Foot pain,my feet hurt,C0026821 C0023218,C0026821,C0026821 
310497006,Severe depression,extreme depression,C1963236 C0522251,C1963236 C0522251,C1963236 C0522251 
3877011000036101,Lipitor,Lipitor,C0817096 C0234238,C0231528,
57676002,Arthralgia,pain in major joints,C3714552 C1140621,C1836296 C0587246,
22253000,Pain,pain,C1098080,C1098080,C1098080 
14151009,Hyperaesthesia,senistivity in the palms and soles of my feet,C2096293 C0042571,C1135208 C0042571 C1564535,C0042571 
288230000,Myalgia/myositis -pelvis/thigh,MUSCLE PAINS IN MY HIPS,C0022742 C0030193,C0278140,
931804011000036107,omega-3-acid ethyl esters-90,omega 3 fish oil,C0013987 C2024893 C0015672,C4050243 C0015672,C0015672 
278040002,Loss of hair,hair loss,C1306232 C0344375,C0344375,C0344375 
274663001,Acute pain,sudden horriable grabbing pain in one ankle,C0026821,C0026821,C0026821 
275319005,Swollen legs,swollen legs,C0593906,C0593906,C0593906 
56731001,Hypertonia,tightening of neck muscles,C0593906,C0593906,C0593906 
80313002,Palpitations,heart palputations,C1140621 C0030193,C0839480 C0023222,
10601006,Pain in lower limb,pain in my lower legs and feet,C0577060,C2186532 C0023895 C0455417,
47933007,Foot pain,pain in their feet,C3714552 C0027530 C2137077,C0427054,
298941006,Swelling of wrist joint,swelling wrists,,C0012238 C0013395,
309774006,Weakness of limb,legs were so weak and tired,C0030193,C1882272 C2598155 C0030193,C0030193 
267036007,Dyspnoea,breathlessness,C0311223,C3864195 C2896360 C0311223 C2896359,C0311223 
55929007,Feeling irritable,irritable,C0231528 C1963177 C1306232 C0019552,C0030193,
4031011000036106,Crestor,Crestor,C0239266,C0239266,C0239266 
161874006,Heavy feeling,feet felt like led,C0677061 C1963071 C0004604,C0004604,C0004604 
286641001,Moody,moody,C0029266 C0009676 C0233407,C0424013 C0233407,C0233407 
279039007,Low back pain,LOWER BACK PAIN,C0677061 C1963071 C0004604,C0004604,C0004604 
285305004,Spots on skin,spots on my body,C3714552 C1140621,C1836296 C0587246,
224960004,Tired,very tired,C0003862,C0003862,C0003862 
161891005,Backache,back pain,C0560046,C0560046,C0560046 
88092000,Muscle atrophy,muscle atrophy,C1140621 C0030193,C0839480 C0023222,
13791008,Asthenia,Extreme fatigue,C0013595,C0013595,C0013595 
3877011000036101,Lipitor,Lipitor,C0677061 C1963071 C0004604,C0004604,C0004604 
16046003,Muscle rigidity,tightened muscles in neck,C0593906,C0593906,C0593906 
367391008,Malaise,malaisse,C1170371,C1170371,C1170371 
3877011000036101,Lipitor,lipitor,C0424522 C0037313 C0013144,C0424522 C0037313 C0013144,C0424522 C0037313 C0013144 
52448006,Dementia,dementia,C0349506,C1280562,
69322001,Psychotic disorder,Psychosis,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,,C0020604,
161898004,Falls,falling over,C1959630 C0151827,C1959630 C0151827,C1959630 C0151827 
22253000,Pain,pain,C0596601,C0426623 C0426624,
161891005,Backache,pains in my back,C1834451 C2673994 C0151786 C0030552 C0150841 C0239831 C0587246 C0586738 C0240479 C1168241,C1834451 C0151786 C0030552,C1834451 C0151786 C0030552 
77547008,Degeneration of intervertebral disc,degenerative disk,C0723893,C0033228,
35489007,Depression,depression,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458 
8392000,Non-smoker,do not smoke and have never smoked,C2116331,C0423572,
22253000,Pain,pain,C0003873,C0409637 C0455571 C0409639 C0221614 C0003873 C0264993 C0740223,C0003873 
57676002,Arthralgia,joint pain,C0030193,C1882272 C2598155 C0030193,C0030193 
26544005,Muscle weakness,extreme muscle weakness,C0557875,C0557875,C0557875 
193093009,Bell's palsy,Bell's palsy,C1963198 C0030305,C1963198 C0030305,C1963198 C0030305 
275319005,Swollen legs,swollen legs,C0153470,C0007114 C0153470,C0153470 
77424011000036100,ubidecarenone,CO Q 10,C0593906,C0593906,C0593906 
