57676002,Arthralgia,joint pain,C0011991 C1963091,C0011991 C0474498,C0011991 
3723001,Arthritis,arthritis,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0003862 C1963066 C0019552,C0030193,
81680005,Neck pain,pain in neck,C0851122,C0037004 C0524468 C0524469 C0869975 C1283792 C3263722 C3263723 C0085515,
235856003,Liver disease,Live damage,C3840984 C0030193,C0278140,
418648005,Blackout,black outs,C0731334 C0731335 C0210355,C0210355,C0210355 
3723001,Arthritis,arthritus,C0202194 C0304475 C0303276 C0597277 C0721171,C0202194 C0304475 C0303276 C0597277 C0721171,C0202194 C0304475 C0303276 C0597277 C0721171 
282299006,Unable to balance,loss of balance,C0678181,C0678181,C0678181 
371405004,Disorder of eye,Eye problem,C1306232,C0003811,
35489007,Depression,depression,C0179199 C0542274 C2174421 C4050469 C3497399 C0275586 C1397014 C0014653,C0012833 C0220870,
82991003,Generalised aches and pains,pain throughout my body,C0162712,C0162712,C0162712 
22253000,Pain,pain,C1704457 C1550604,C0558148,
193462001,Insomnia,insomnia,C0857051,C0234458,
22253000,Pain,pain,C0861002 C0312418 C0240292 C0427965 C0221106 C0856882 C0151576 C0237677 C0520869 C0595879 C0151878 C0013227 C1295668 C0151680 C0151872 C0235986 C0020517 C1295665,C0013227 C1630648 C1254351 C1628518,C0013227 
449917004,Cramp in lower limb,toe cramps,C0231780,C0231780,C0231780 
56265001,Heart disease,Heart disease,C0593906,C0593906,C0593906 
386705008,Lightheadedness,lightheadedness,C0231528 C1963177,C0231528,C0231528 
30989003,Knee pain,sore knee,C0004604,C0004604,C0004604 
162059005,Upset stomach,severe stomach upset,C0179199 C0542274 C2174421 C3497399 C1397014 C0014653,C0241981,
131148009,Bleeding,bleeding,C0026821,C0026821,C0026821 
1402001,Fear,scared to death,C0593906,C0593906,C0593906 
247592009,Poor short-term memory,Short term memory problems,C0231528 C1963177,C0231528,C0231528 
422587007,Nausea,nausea,C0151786,C1834451 C0151786 C0030552,C0151786 
51197009,Stomach cramps,stomach cramps,C0240129 C2109023 C0162298 C0239957,C0162298 C0427009,C0162298 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
267032009,Tired all the time,always tired,C0593906,C0593906,C0593906 
95891005,Influenza-like illness,Flu like synptoms,C0861002 C0751295 C0240292 C0235986 C0221106 C0856882 C0151576 C0520869 C0595879 C0151878 C1295668 C0002622 C0151680 C0151872 C1295665,C1636063 C1963167 C0233794,
25064002,Headache,headache,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C1579931 C0344315,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C1579931 C0344315 
3877011000036101,Lipitor,Lipitor,C0015967,C0424755 C0015967,C0015967 
161891005,Backache,back pain,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C2142181 C1306232,C0278140,
55300003,Muscle cramp,Muscle cramping,C0751295 C0002622,C3824794 C0002622,C0002622 
262286000,Weight increased,belly weight gain,C3862404,C0278140,
37796009,Migraine,migraine,C0593906,C0593906,C0593906 
76948002,Severe pain,terrible stomach pain,C0593906,C0593906,C0593906 
57676002,Arthralgia,pain in joints,C0018099,C0018099,C0018099 
68962001,Myalgia,Pain in muscles,C0026821 C1446787 C0018563 C0043262,C0427209,
271807003,Rash,skin rash back of my neck,C1140621,C0558192,
228158008,Walking disability,couldn't walk,C0557875,C0557875,C0557875 
38341003,Hypertension,elevated bloodb pressure,C0015689,C1532673 C4028176,
278040002,Loss of hair,Hair loss,C0021400,C0521839,
21885011000036105,ibuprofen,Ibuprofen,C0719198,C0719198,C0719198 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0856882,C0700225,
22298006,Myocardial infarction,heart attack,C0856882 C0017860 C0012262 C0202236 C0858892,C0542495 C0428478,
3877011000036101,Lipitor,Lipitor,,C0917801 C1963237 C1950154,
449917004,Cramp in lower limb,toe cramping,C0042879 C0005575 C0042874 C0016410 C3541380 C0042890 C0042889 C0035527 C0003968 C0373745 C0008405 C0042866 C0919758 C0042839 C0201898 C2825076 C3537249 C1142098 C2936884 C0014695,C0969677,
161873000,Heavy legs,heavy legs,C0593906,C0593906,C0593906 
288885009,Unable to eat,can't eat normal,C0593906,C0593906,C0593906 
22253000,Pain,pain,C0029266 C0009676 C0233407,C0424013 C0233407,C0233407 
431416001,Menstrual cramp,period cramps,C0015230,C0015230,C0015230 
21520011000036107,misoprostol,misoprostol,C0593906,C0593906,C0593906 
26329005,Poor concentration,Poor concentration,C3714552 C1140621,C1836296 C0587246,
419723007,Mentally dull,feel like an airhead,C0011991 C1963091,C0011991 C0474498,C0011991 
82991003,Generalised aches and pains,deep ache from my waist down to the heels of my feet,C0005575 C0042874 C0042839 C0078364 C0003968 C0042866 C2064899 C0016410 C3537249 C1142098 C0042890 C0035527,C0969677,
162076009,Excessive upper gastrointestinal gas,gas,C0028643 C0020580,C0028643 C0020580,C0028643 C0020580 
301345002,Difficulty sleeping,sleep loss,C0593906,C0593906,C0593906 
279039007,Low back pain,lower back pain,C0817096,C0008031 C2926613,
129103003,Endometriosis,Endometriosis,,C0409637 C0455571 C0409639 C0221614 C0003873 C0264993 C0740223,
404640003,Dizziness,dizzy,C0022107,C0022107,C0022107 
21417011000036105,fenofibrate,Tricor,C0423572 C1279650 C1720529 C0700845 C0230466,C0423572,C0423572 
10601006,Pain in lower limb,leg pain,C1140621,C0839480 C0023222,
193462001,Insomnia,insomnia,C0040408 C2137027 C0085624,C0241426,
102556003,Pain in upper limb,pain in my arms,,C0311394,
386807006,Memory impairment,problems with memory,C0593906,C0593906,C0593906 
67251005,Increased liver function,elevated liver function,C3714552,C1834451 C0151786 C0030552,
131148009,Bleeding,Heavy bleeding,C2364286 C0424565,C0424522 C0037313 C0013144,
301345002,Difficulty sleeping,trouble sleeping,C0593906,C0593906,C0593906 
193462001,Insomnia,insomnia,C0683369 C0009676 C1963086,C0683369 C0009676 C2712099 C1963086,C0683369 C0009676 C1963086 
22253000,Pain,pain,C0004604,C0004604,C0004604 
49218002,Hip pain,Hip pain,C0796095 C0796110 C0206064 C0039082 C2936904 C2936859,C0796095 C0796110 C0206064 C0039082 C2936904 C2936859,C0796095 C0796110 C0206064 C0039082 C2936904 C2936859 
45326000,Shoulder pain,shoulder pain,C1834451 C2673994 C0151786 C0030552 C0150841 C0239831 C0587246 C0586738 C0240479 C1168241,C1834451 C0151786 C0030552,C1834451 C0151786 C0030552 
48167000,Amnesia,memory loss,C1549594 C0026649,C0231589,
162076009,Excessive upper gastrointestinal gas,gastritis,,C0337210,
30989003,Knee pain,in my knees joint pain,C0003862 C4050466 C1547227 C4050465 C1547231 C0264097 C1561581,C0278140,
57676002,Arthralgia,joint pain,C1299581,C3827302 C0235198,
166830008,Serum cholesterol raised,elevated levels of cholesterol,C0557875,C0557875,C0557875 
52613005,Excessive sweating,sweating a lot,C0593906,C0593906,C0593906 
54981004,Charleyhorse,charley horses in abdomen,C0861002 C0595879 C0240292 C0235986 C0221106 C0856882 C0151576 C0520869 C0151878 C1295668 C0015672 C0151680 C0151872 C2024893 C1295665,C4050243 C0015672,C0015672 
288230000,Myalgia/myositis -pelvis/thigh,glutes muscle pain in the,C0003862 C1963066,C0003862,C0003862 
22253000,Pain,pain,C0230431 C1279571 C0030193,C0231749,
8357008,Reduced libido,No sex drive,C0344232,C0344232,C0344232 
3877011000036101,Lipitor,lipitor,C0009806 C1963087,C0009806 C1963087 C0949135,C0009806 C1963087 
309774006,Weakness of limb,extreme leg weakness,C0721022,C0020740 C3491417 C2714681,
60728008,Abdominal swelling,swelling abdomen,C0023218,C3266179 C3266180,
22253000,Pain,pain,C2136686 C0018870 C0039508 C0558134 C0009938,C0039503,
271782001,Drowsy,drowsiness,C0026821,C0026821,C0026821 
162290004,Dry eyes,dry eyes,,C1291077,
304534000,Crying,crying for no reason,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
271807003,Rash,rash,C0558148,C0558148,C0558148 
26079004,Tremor,Tremor,C1882272 C2598155 C0030193,C1882272 C2598155 C0030193,C1882272 C2598155 C0030193 
62315008,Diarrhoea,diarrhea,C0751295 C0002622,C3824794 C0002622,C0002622 
13791008,Asthenia,weak,C0817096 C0231528 C1963177,C0476280,
247592009,Poor short-term memory,short term memory problems,C0011991 C1963091,C0011991 C0474498,C0011991 
3877011000036101,Lipitor,Lipitor,C0018870 C1261259 C0015726 C0030193 C1510508 C0423899,C0231780,
161891005,Backache,back pain,C0231218,C0426623 C0426624,
18193002,Hypochondriasis,hypochondriac,C1446787 C4050466 C0026821 C1547227 C4050465 C1561581 C0264097 C1547231,C0026821,C0026821 
