386807006,Memory impairment,memory problems,C0541794 C2230425 C0446516 C0026846 C2751810 C2674184 C2168169 C0239830,C0541794 C0026846,C0541794 C0026846 
68962001,Myalgia,Muscle pain,C0524470 C1268233 C0030193 C0427008,C0278145,
161891005,Backache,constant back pain,C0018772 C0011053,C1384666 C0477458 C2029884 C0018772 C0011053,C0018772 C0011053 
309774006,Weakness of limb,Weak legs,C0012833 C0042571 C1963093,C0012833 C0042571 C1963093 C4032495,C0012833 C0042571 C1963093 
29857009,Chest pain,chest pain,C0006277 C0149514,C0006277 C0149514,C0006277 C0149514 
13791008,Asthenia,Extreme fatigue,,C1882272 C2598155 C0030193,
79890006,Loss of appetite,lack of appetite,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0429108 C0812393 C0035143 C0429068 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 
161891005,Backache,pain in back,,C3267876 C0003864,
45352006,Spasm,spasms,C0023218,C3266179 C3266180,
102498003,Agony,agony,C1140621 C3887611 C0085631,C0035258,
77461011000036109,alpha tocopherol,Vitamin E,C0230443 C1279606,C0541794 C0026846,
428061005,Malignant neoplasm of brain,brain cancer,,C0017718,
235856003,Liver disease,liver damage,C0234233,C1882272 C2598155 C0030193,
73211009,Diabetes mellitus,diabetic,C2032349,C0231780,
271681002,Stomach ache,stomach pain,C0003864 C1328469 C1963066 C0158026 C0263776 C0023216 C0003873 C1269079 C1405877 C1140621 C0003862 C1285009 C0541786,C1140621 C0003862 C0230446,C1140621 C0003862 
249915009,Hand joint stiff,stiffness in hands,C2364135 C0234215,C0426623 C0426624,
309538000,Numbness of foot,numbing of my feet,C0025344 C0231472,C0241237 C0555088 C0560206,
80449002,Muscle fatigue,muscle weariness in legs,C0446516 C2024893 C0015672,C1995013 C2024893 C0015672,C2024893 C0015672 
125667009,Contusion,bruising,C0593507,C0593507,C0593507 
278040002,Loss of hair,hair losss,C0700763,C0700763,C0700763 
22253000,Pain,pain,C0003862 C1963066,C0003862,C0003862 
271807003,Rash,Rashes,C0030193,C1882272 C2598155 C0030193,C0030193 
10601006,Pain in lower limb,sore legs,,,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
24199005,Feeling agitated,agitated,C0037004,C0574943 C2732336,
161882006,Stiff neck,stiff neck,C0152338,C0281856,
22325002,Abnormal gait,walk a little funny,C0006434 C0677061 C1963071 C0004604 C0085624,C0004604,C0004604 
82991003,Generalised aches and pains,Aches and pains,C0016053,C0016053,C0016053 
228158008,Walking disability,could not walk,C0593906,C0593906,C0593906 
26544005,Muscle weakness,mussel weakness,C2713234 C0033213 C2081614 C0026516,C0525045 C0018939,
3877011000036101,Lipitor,Lipitor,C1882272 C2598155 C0030193 C0013769,C0239266,
47933007,Foot pain,Pain in bottom of feet,C0020443 C1522133,C3536712 C1522133 C3276464 C0020445 C0595929 C1291155 C0020443 C0549399 C1291156 C0595930,C1522133 C0020443 
285849008,Difficulty controlling anger,short tempered,C2242996,C0423572,
424131007,Easy bruising,easy bruising,C0037763 C0700153,C0026821,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
21417011000036105,fenofibrate,tricor,C0221785,C0221785,C0221785 
84229001,Fatigue,SEVERE FATIGUE IN MY BODY,C0593906,C0593906,C0593906 
301202006,Nasal sinus problem,sinus problems,C0564740 C1140621 C0235025 C1697744 C1263857 C0016504 C0031117 C0151313,C1263857 C4013966 C0031117 C4069195 C1697744,C1697744 C1263857 C0031117 
76948002,Severe pain,severe pain in the muscles in the shoulder area,C3714552,C0004093,
37796009,Migraine,migraines,C0025265 C0701811,C0025265 C0701811,C0025265 C0701811 
77424011000036100,ubidecarenone,CoQ-10,,C0241164 C0234242,
62507009,Pins and needles,tingling legs,,C0013404,
3877011000036101,Lipitor,Lipitor,C0839480 C0023222,C0839480 C0023222,C0839480 C0023222 
309537005,Numbness of lower limb,started going numb legs,C0812426,C0022658,
17971005,Sedated,sedation,C0231528 C1963177,C0231528,C0231528 
81680005,Neck pain,sore neck,C0030193,C1960732,
124054003,Increased cholesterol esters,high cholesterol,C0037004 C0234238,C0037011 C0423670,
250069006,Muscle tension,in forearms tightness,C0593906,C0593906,C0593906 
44054006,Type 2 diabetes mellitus,type 2 diabetes,C0033775,C0033775,C0033775 
68962001,Myalgia,muscle pain,C0026821 C0684335 C0027530 C1281592 C4050466 C1547227 C4050465 C1547231 C0264097 C1561581,C0027530 C0152336 C0700153 C2137077 C0037763 C0018670 C1550557,C0027530 
309774006,Weakness of limb,Weakness in both legs,C0593906,C0593906,C0593906 
67849003,Excruciating pain,crippling back pain,C0035078,C0001623 C1963154 C0035078,C0035078 
271594007,Syncope,fainting spells,C0024138 C0409974 C0024141 C0024131,C0409974 C0024141 C0866588,C0409974 C0024141 
13791008,Asthenia,weakness,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
14760008,Constipation,constipation,,C1299582,
225624000,Panic attack,panic attacks,C0013987 C1527305,C0392162,
419581008,Bizarre dreams,wild dreams,C0040128 C0455366 C2186538,C0040128 C0455366 C2186538,C0040128 C0455366 C2186538 
22253000,Pain,pain,C0231528,C0231528,C0231528 
267039000,Swollen ankle,swelling in one ankle,C0593906,C0593906,C0593906 
