22298006,Myocardial infarction,heart attacks,C0210355,C0210355,C0210355 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
26329005,Poor concentration,difficulty concentratiing,C0012833,C0012833 C0042571 C1963093 C4032495,C0012833 
26544005,Muscle weakness,muscle weakness,C0037004 C0231528 C1963177,C0278140,
84229001,Fatigue,extreme tiredness,C1140621 C0030193,C0278140,
3877011000036101,Lipitor,Lipitor,C0231528 C1963177 C0559499,C0027121 C1269612 C0446516 C0230348 C0231528,C0231528 
161891005,Backache,back pain,C1291077,C1291077,C1291077 
3877011000036101,Lipitor,Lipitor,C0596601,C0426623 C0426624,
3877011000036101,Lipitor,lipitor,C0016504 C2242996,C0423572,
271782001,Drowsy,drowsy,C0230026 C2242996,C0423572,
250069006,Muscle tension,constant muscle tension in legs,C0018670 C0152336,C2096315 C0018681,
89362005,Weight loss,weight loss,C0860603 C0003467,C0860603 C4050613 C0003467 C0003469 C1963064,C0860603 C0003467 
282180007,Unable to walk up step,could not walk up the stairs,C0233794,C1636063 C1963167 C0233794,C0233794 
22253000,Pain,pain,C0017718,C0017718,C0017718 
166830008,Serum cholesterol raised,cholesterol is high,C0003862 C1963066,C0003862,C0003862 
82991003,Generalised aches and pains,aching (like the flu),C0581758 C2242996,C0423572,
3877011000036101,Lipitor,Lipitor,C0025344 C0019080,C0025323,
84229001,Fatigue,fatique,C0593906,C0593906,C0593906 
16386004,Dry skin,persistent dry skin spots,C0037763 C0700153,C0026821,
285365001,Pain in toe,toes hurt,C0593906,C0593906,C0593906 
25064002,Headache,headaches,C0541882,C0423994 C0558227,
161891005,Backache,aches and pains in my back,C0719187,C0012091,
228158008,Walking disability,couldn't walk,C0030193,C1882272 C2598155 C0030193,C0030193 
299377003,Knee joint painful on movement,hurt to bend my knee,C0593906,C0593906,C0593906 
240131006,Rhabdomyolysis,Rhabdomyolosis,C0012833 C0042571 C1963093,C0012833 C0042571 C1963093 C4032495,C0012833 C0042571 C1963093 
248490000,Bloating symptom,bloating,,C0041834,
3877011000036101,Lipitor,Lipitor,C0751295 C0002622,C3824794 C0002622,C0002622 
45326000,Shoulder pain,shoulder pain,C0593906,C0593906,C0593906 
21242011000036102,simvastatin,Simvastatin,C0024031,C0024031,C0024031 
68962001,Myalgia,soreness in muscles,C0030193 C0427008,C1882272 C2598155 C0030193,C0030193 
279039007,Low back pain,lower back pain,C0424522 C0037313 C1299586 C0013144,C3641752 C0235162,
307074005,Feeling high,feel drugged,C0015689,C1532673 C4028176,
42984000,Night sweats,night sweats,C0085633,C0085633,C0085633 
60032008,Unable to concentrate,inability to concentrate,C0428977,C3827868 C0039231 C0558452 C0428977,C0428977 
26544005,Muscle weakness,Muscles feel like a wet dish rag,,C0233571,
84017003,Bursitis,inflammed bursae,C0231528 C1963177,C0231528,C0231528 
277521002,Loss of motivation,lack of motivation,C0038351,C0235309 C0221512,
26079004,Tremor,tremors although the body,C0593906,C0593906,C0593906 
372283008,Large breast,breasts getting more and more (and more!,C2137077 C0027530,C0007859 C1963180,
21288011000036105,diclofenac,Cataflam,C0030193 C0019552,C0030193,C0030193 
39575007,Urine looks dark,dark urine,C1834451 C2673994 C0151786 C0030552 C0150841 C0239831 C0587246 C0586738 C0240479 C1168241,C1834451 C0151786 C0030552,C1834451 C0151786 C0030552 
56265001,Heart disease,heart disease,C1285009 C0023216 C1140621 C0030193 C1269079,C0839480 C0023222,
21242011000036102,simvastatin,simvastatin,C0426396,C0426396,C0426396 
63102001,Visual disturbance,vision problems,C0005575 C0042874 C0042839 C0072506 C0078364 C0003968 C0063919 C0042866 C2064899 C0664095 C0201898 C3537249 C0042890 C0035527 C0016410,C0673746 C0003968 C0201898 C0063919,C0003968 C0063919 C0201898 
13791008,Asthenia,extreme weakness,C0593906,C0593906,C0593906 
22253000,Pain,pain,C1140621 C0278140,C0278140,C0278140 
90708001,Kidney disease,kidney damage,C3714552,C0004093,
32914008,Restless legs,restless leg syndrome,,C0593906,
83421005,Failure to lose weight,unable to lose weight even when on strict diet,C0030193,C1882272 C2598155 C0030193,C0030193 
699262001,Post traumatic osteoarthritis,post traumaic osteoarthritis,C0593906,C0593906,C0593906 
57676002,Arthralgia,joint pain,C0593906,C0593906,C0593906 
76948002,Severe pain,SEVERE muscle pain in sholder,C0839480 C0023222 C4050466 C1547227 C4050465 C1561581 C0264097 C1547231,C0278140,
34840004,Tendonitis,tendonitis,C0035410,C0035410,C0035410 
419723007,Mentally dull,brain fog,C0012238 C0013395 C0426634,C0012238 C0013395,C0012238 C0013395 
267064002,Urinary retention,couldn't urinate,C2242996 C0040357,C0423572,
162076009,Excessive upper gastrointestinal gas,gas,C0235715,C0008031 C2926613,
68962001,Myalgia,muscle pain,C0033774 C1720529 C0231530,C0033774,C0033774 
22253000,Pain,pain,,C0041834,
49218002,Hip pain,hip soreness,,C1834451 C0151786 C0030552,
68962001,Myalgia,debilitating muscle pain in my back,C0446516 C0030193 C1306232,C0278140,
26677001,Sleep pattern disturbance,Disturbed sleep patterns,C0042034,C0150400 C0943872 C0080274,
224960004,Tired,Extremely tired,C0001074 C3536832 C0263970 C0263933 C0920065,C0263970 C0158347 C3840211,C0263970 
47933007,Foot pain,feet pain,C0860603 C0003467 C0003469 C1963064 C2946261 C4050613,C0231402,
80690008,Degenerative disease of the central nervous system,neurological problems,C0424755 C0015967,C0424755 C0015967,C0424755 C0015967 
3877011000036101,Lipitor,Lipitor,C0013987,C0231218,
35489007,Depression,growing depression,C0593906,C0593906,C0593906 
248255005,Cannot sleep at all,could not sleep,C0700017,C0700017,C0700017 
3877011000036101,Lipitor,Lipitor,,C1882272 C2598155 C0030193,
102564009,Oedema of hand,Edema of hands,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
64226004,Colitis,collitis,C0231749,C0231749,C0231749 
425423002,Pain provoked by movement,painful time lifting my own arm,C0455270 C0038351,C0455270,C0455270 
47004009,Dysphonia,speech so bad,C0026821 C0947620 C0016129 C0947619,C0427209,
68962001,Myalgia,muscle pain,C1140621 C2242996,C0948992 C0587058,
271832001,Flatulence	 eructation and gas pain,gas pains back,C0005874 C0152338 C0016382,C0005874 C1962957 C0016382,C0005874 C0016382 
76948002,Severe pain,severe pain,C0235162,C3641752 C0235162,C0235162 
29857009,Chest pain,chest pain,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
26329005,Poor concentration,concentration is worse than ever,C0857027 C0231218,C0231218,C0231218 
26544005,Muscle weakness,Lost muscular strength,C0006104,C1621860,
248490000,Bloating symptom,bloating,C0028643 C0020580,C0028643 C0020580,C0028643 C0020580 
301345002,Difficulty sleeping,cannot sleep,C0687152 C0010200,C1961131 C3815497 C0010200,C0010200 
422587007,Nausea,nausea,C0056685 C1561540 C0302148 C0019080,C0025323,
30989003,Knee pain,knee pain,C0013144,C0013144,C0013144 
25064002,Headache,headaches,C0593906,C0593906,C0593906 
84229001,Fatigue,fatigue,C0030193,C1882272 C2598155 C0030193,C0030193 
22298006,Myocardial infarction,heart attacks,C0026821 C0006497,C0026821,C0026821 
386807006,Memory impairment,memory problems,,C0277823,
250084002,Cramp in calf,calf muscle cramping,C0541794 C0026846 C0239830,C0541794 C0026846,C0541794 C0026846 
10601006,Pain in lower limb,pains in legs,C0018810 C0856882 C3845990 C2041121 C2197023 C0488794,C3827868 C0039231 C0558452 C0428977,
3877011000036101,Lipitor,lipitor,C0038999 C0007966,C0151602,
22253000,Pain,pain,C0429108 C0812393 C0035143 C0429068 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 
88092000,Muscle atrophy,loss of muscle mass in face,,C0056077,
84229001,Fatigue,unexplained fatigue,C3714552,C0004093,
3559011000036109,Zoloft,zoloft,C0557875,C0557875,C0557875 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
24184005,Finding of increased blood pressure,high BP,C0030193 C0230432 C1279572,C0231749,
22253000,Pain,pain,C0018563 C0009938,C0432769 C0160950,
48167000,Amnesia,MEMORY LOSS,C0263776 C1328469 C0541786 C0158026 C0003873 C0003864 C1405877,C3267876 C0003864,C0003864 
3877011000036101,Lipitor,Lipitor,C0028643 C0020580 C0040357,C2128237 C0587055,
13791008,Asthenia,weak,C0242422,C4069171 C0030567 C3248637,
162116003,Urinary frequency,frequent urination,C0593906,C0593906,C0593906 
14760008,Constipation,Constipation,C0593906,C0593906,C0593906 
102551008,Cramp in foot,foot and leg cramps,C0029266 C0009676 C0233407,C0424013 C0233407,C0233407 
44186003,Dyssomnia,sleep disturbance,C0027530 C0030193 C2137077,C0007859 C1963180,
3877011000036101,Lipitor,lipitor,,C1621860,
84229001,Fatigue,fatigue,C0499476 C0423653 C0581869 C1875603 C0000737,C0499476 C0423653 C0581869 C1875603 C0000737,C0499476 C0423653 C0581869 C1875603 C0000737 
9991008,Abdominal colic,Abdominal cramps,C1291077,C1291077,C1291077 
56265001,Heart disease,heart damage,,C1882272 C2598155 C0030193,
42399005,Renal failure,renal and respiratory failure,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
78514002,Thigh pain,Pain in both quads (above knee 	 back of leg),C0593906,C0593906,C0593906 
247592009,Poor short-term memory,short term memory loss,C2024893 C0015672,C4050243 C0015672,C0015672 
3877011000036101,Lipitor,Lipitor,C0231528 C1963177,C0231528,C0231528 
65124004,Swelling,swelling,C0558489 C1963226,C0558489,C0558489 
422587007,Nausea,nausea,C0012833 C0042571,C0012833 C0042571 C1963093 C4032495,C0012833 C0042571 
449917004,Cramp in lower limb,leg cramps,C2024893 C0015672,C4050243 C0015672,C0015672 
24184005,Finding of increased blood pressure,blood pressure elevated,C0018609 C0030567 C0012634,C4069171 C0030567 C3248637,C0030567 
309774006,Weakness of limb,weakness in legs,C3714552,C1834451 C0151786 C0030552,
77435011000036104,ascorbic acid,Vitamin C,C0037004 C0524468 C0524469 C0231528 C0869975 C1283792 C1963177 C0179323,C0565577,
193462001,Insomnia,Insomnia,C0263776 C1328469 C0541786 C0158026 C0003873 C0003864 C1405877,C3267876 C0003864,C0003864 
288226003,Myalgia/myositis - shoulder,Shoulder muscle pain,C0446516 C0240417,C0541794 C0026846,
3877011000036101,Lipitor,Lipitor,C0018799 C2186266,C0018799,C0018799 
45326000,Shoulder pain,pain in shoulders,C4050419 C0446516 C0030193,C0239377,
287047008,Pain in left leg,pain in my left leg,C0038984 C0038990,C0557878,
3877011000036101,Lipitor,Lipitor,C0013238 C0314719,C0013238 C0314719,C0013238 C0314719 
3877011000036101,Lipitor,Lipitor,C0162712,C0162712,C0162712 
3877011000036101,Lipitor,lipitor,C0235309,C0235309,C0235309 
279039007,Low back pain,low back pains,C0020443 C1522133 C0856882,C0595929,
68962001,Myalgia,Sore muscle,C0678181,C0678181,C0678181 
22095011000036109,fenofibrate 145 mg tablet,tricor 145 Mg,C0429108 C0812393 C0035143 C0429068 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 
4216011000036104,Norvasc,Norvasc,C0027051,C0027051 C2926063 C0455406 C0428953 C3810814 C0155626 C0155668 C0948369 C3845502,C0027051 
285849008,Difficulty controlling anger,loose temper faster,C3714552,C0004093,
80449002,Muscle fatigue,legs began feeling very tired,C0027497,C0027497 C1963179,C0027497 
698247007,Cardiac arrhythmia,arrhythmia,C0026821,C0026821,C0026821 
161882006,Stiff neck,stiff neck,C0022104,C0022104 C4069143 C0876988,C0022104 
40095003,Renal injury,Kidney Injury,C0013404 C2169544,C1821163 C0013404,C0013404 
57676002,Arthralgia,joints aching,C0446516 C2242996,C0235050,
3877011000036101,Lipitor,Liptor,C0593906,C0593906,C0593906 
285365001,Pain in toe,toes acking,C0037011,C0037011 C0423670,C0037011 
80449002,Muscle fatigue,Muscle Fatigue,C0234233,C0423684,
60032008,Unable to concentrate,lack of concentration,C0232292,C0232292 C3844327,C0232292 
22253000,Pain,pain in the lower part of my knees,C0030193,C0278141,
68962001,Myalgia,muscle pain,C0210355,C0210355,C0210355 
3877011000036101,Lipitor,Lipitor,C0857087,C0012833 C0042571 C1963093 C4032495,
267032009,Tired all the time,persistent feeling of tiredness,C1269903 C0448482,C0149732 C0027094,
429783005,Paraesthesia of lower extremity,Tingling in legs,C1291077,C1291077,C1291077 
93478000,Intraocular haemorrhage,eye hemorrhages,C0024031,C0024031,C0024031 
422587007,Nausea,nausea,C0557875,C0557875,C0557875 
404640003,Dizziness,dizzy,C0011991 C1963091,C0011991 C0474498,C0011991 
449917004,Cramp in lower limb,leg cramps,C0237529,C0558092,
35489007,Depression,deppression,C0233794,C1636063 C1963167 C0233794,C0233794 
13791008,Asthenia,weak,C3714552,C0004093,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,lipitor,C0028643 C0020580,C0028643 C0020580,C0028643 C0020580 
279039007,Low back pain,Lower Back Pain,C0030193,C0278140,
3723001,Arthritis,arthritis,C0221614 C0038013 C0409643 C0455571 C0003873 C0409637 C0494897 C0409635 C0740223,C0409637 C0455571 C0409639 C0221614 C0003873 C0264993 C0740223,C0221614 C0455571 C0003873 C0409637 C0740223 
427475007,Pain radiating to lumbar region of back,pain traveling to my stomach,C0241999,C0554980,
67362008,Aortic aneurysm,aortic aneurysem,C1174891,C1174891,C1174891 
69791001,Increased venous pressure,high blood pressure,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
35489007,Depression,DEPRESSION,C1882272 C2598155 C0030193,C1960732,
62507009,Pins and needles,tingly,C0593906,C0593906,C0593906 
90673000,Burning sensation,burning sensations in calves,C0161479,C0161479,C0161479 
3877011000036101,Lipitor,lipitor,,C0593906,
48167000,Amnesia,memory loss,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,Lipitor,C0017628,C0017628 C0083044,C0017628 
56265001,Heart disease,heart disease,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,lipitor,C0234238,C0281856,
13791008,Asthenia,extreme fatigue,C0593906,C0593906,C0593906 
51197009,Stomach cramps,severe abdominal cramps,C0016504 C3842554 C1299586,C0311394,
48167000,Amnesia,memory loss,C0683369 C0009676 C1963086,C0683369 C0009676 C2712099 C1963086,C0683369 C0009676 C1963086 
49218002,Hip pain,pain in hips,C0751295 C0002622,C3824794 C0002622,C0002622 
10601006,Pain in lower limb,Leg pain,C3714552,C0004093,
68172002,Disorder of tendon,tendinopathy,C2702418 C0234518 C0972391,C0234518,C0234518 
25064002,Headache,Headaches,C0019112 C1963134,C0019112 C1963134,C0019112 C1963134 
3877011000036101,Lipitor,lipitor,C1834451 C2673994 C0151786 C0030552 C1140621 C0150841 C0239831 C0587246 C0586738 C0240479 C1168241,C1836296 C0587246,C0587246 
214264003,Lethargy,lethargy,C3842480,C0311394,
55929007,Feeling irritable,irratibility,C0037011 C0423670,C0037011 C0423670,C0037011 C0423670 
54981004,Charleyhorse,charley horses in feet,C0018524 C1561538,C0018524,C0018524 
130989002,Sleep deprivation,lack of sleep,C0005575 C0042874 C0042839 C1533132 C0072506 C0078364 C0003968 C2699477 C0063919 C0042866 C2064899 C0664095 C0201898 C3537249 C0042890 C0035527 C0016410 C0427896,C0673746 C0003968 C0201898 C0063919,C0003968 C0063919 C0201898 
119416008,Epigastric discomfort,upper abdominal discomfort,C0022742 C0427008 C0234238,C0240129,
48167000,Amnesia,MEMORY LOSS,C0018563 C2242996,C0423572,
162076009,Excessive upper gastrointestinal gas,gas,C0015450 C0038999,C0151602,
267953003,Arthralgia of the lower leg,joint pain in legs,C0593906,C0593906,C0593906 
95891005,Influenza-like illness,flu like symptoms,C0496892 C1278978 C2081614 C0869841 C0031843 C1705273 C0022646 C0496927 C0033213,C1278220,
21545007,Tenalgia,tendons hurt,C0234233,C0004604,
72405004,Increased appetite,increased appetite,C0034770,C1636063 C1963167 C0233794,
34436003,Haematuria,hematuria,C0040822 C0232431,C0232431,C0232431 
13791008,Asthenia,extreme fatigue,C0026821 C1446787 C0230445,C0178419,
16046003,Muscle rigidity,muscle stiffness,C0004604,C0004604,C0004604 
79012001,Vaginospasm,severe vaginal cramps,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
76948002,Severe pain,extreme pain,C1277259 C0017152,C0426623 C0426624,
62315008,Diarrhoea,diarrhea,C0000970 C0373527,C0000970 C0373527,C0000970 C0373527 
22253000,Pain,pain,C1882272 C2598155 C0030193,C0231528,
267036007,Dyspnoea,shortness of breath,C0086769,C0086769,C0086769 
12584003,Bone pain,bone pain,C0010957,C0026848,
3877011000036101,Lipitor,Lipitor,C0446516 C0030193,C0239377,
57676002,Arthralgia,joint pains,C0030193,C1882272 C2598155 C0030193,C0030193 
68962001,Myalgia,muscular pain,C1963060 C0085631,C0085631,C0085631 
3877011000036101,Lipitor,Lipitor,C0017720 C0874046 C0873178,C0017718,
7011001,Hallucinations,hallucinations,C0037011 C0423670,C0037011 C0423670,C0037011 C0423670 
8510008,Reduced mobility,could hardly move,C0002170,C0002170,C0002170 
22298006,Myocardial infarction,heart attacks,C0593906,C0593906,C0593906 
8392000,Non-smoker,No smoking,C0593906,C0593906,C0593906 
3384011000036100,Arthrotec,Arthrotec,C0231528 C1963177,C0231528,C0231528 
238810007,Flushing,hot flashes,C0015672,C0004093,
48167000,Amnesia,memory loss,C0593906,C0593906,C0593906 
422587007,Nausea,nausea,C0455270 C0037004 C0524469 C0869975 C1283792 C0524468,C0455270,C0455270 
426206001,Constant pain,constant pain knees,,C0003862,
246636008,Blurred vision - hazy,blurred vison,C0006434 C0557875 C0085624,C1995013 C2024893 C0015672,
25064002,Headache,headaches,C0002170,C0002170,C0002170 
609599003,Neuropathy of upper limb,Neuropothy in right hand,C0025265 C0701811,C0025265 C0701811,C0025265 C0701811 
76948002,Severe pain,severe hip pain,,C0917801 C1963237 C1950154,
386805003,Mild cognitive disorder,incipient dementia,C0839480 C0023222,C0839480 C0023222,C0839480 C0023222 
22253000,Pain,PAIN,C0030193 C0234238,C0281856,
284262007,Difficulty gripping,trouble holding on to things,C2919111 C0275626 C0600140,C0686728,
361137007,Irregular heart beat,severe irregular heartbeat,C0231749,C0231749,C0231749 
248262001,Always sleepy,sleepy all or most sf the time,C1292984 C0221512 C0021853 C1963242,C0232488,
18963009,Mood swings,severe mood swings,C0015450,C0015230,
3384011000036100,Arthrotec,Arthrotec,C0026821 C0023218,C0026821,C0026821 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
404640003,Dizziness,dizzy,C0042789,C3665347 C1849988,
76948002,Severe pain,extreme muscle pain in shoulders,,C0856120 C2708306 C0026769 C0455388,
76948002,Severe pain,imence pain in legs,C0332575 C0015672,C0558486,
288227007,Myalgia/myositis - upper arm,muscle pain in my biceps,C2024893 C0015672,C4050243 C0015672,C0015672 
248490000,Bloating symptom,bloating,C0592264 C0699958,C0592264 C0699958,C0592264 C0699958 
162076009,Excessive upper gastrointestinal gas,gas,C0013987 C0423572 C1527305,C0423572,C0423572 
62507009,Pins and needles,tingling in my feet,C0002170,C0002170,C0002170 
62507009,Pins and needles,tingling on left side of face,,C0700763,
25064002,Headache,head hurt,C0522365,C1135208 C0042571 C1564535,
48694002,Anxiety,anxiety,C0013987 C1527305 C0015726,C0015726,C0015726 
386807006,Memory impairment,memory problems,C0677061 C1963071 C0004604,C0004604,C0004604 
69813011000036107,glucosamine,Glucosamine,C0033774 C0231530,C0033774,C0033774 
57676002,Arthralgia,joint pain,C0593906,C0593906,C0593906 
62507009,Pins and needles,Tingling in back of neck,C0003862,C0003862,C0003862 
386692008,Menorrhagia,Heavy menstrual bleeding,C0678181,C0678181,C0678181 
