131148009,Bleeding,heavy bleeding,C0019080,C0019080,C0019080 
47268002,Reflux,reflux,C0232483 C0017168,C0232483,C0232483 
267076002,Feeling lonely,lonliness,,C0023974,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
60862001,Tinnitus,Tinnitus,C0040264 C1963249,C0040264 C1963249,C0040264 C1963249 
300888008,Swelling of body region,body swelling,C0038999 C0152338,C0577596,
55300003,Muscle cramp,cramping,C0026821 C1446787,C0026821,C0026821 
21885011000036105,ibuprofen,ibuprofen,C0020740 C3491417 C2714681,C0020740 C3491417 C2714681,C0020740 C3491417 C2714681 
162059005,Upset stomach,seriously upset my stomach,C3887804 C0038351,C0235309,
302226006,Peripheral neuropathy,peripheral neuropathy,C0031117 C1263857 C0235025 C0564740 C1697744 C0151313,C4069195 C1697744 C4013966 C0031117 C1263857,C0031117 C1263857 C1697744 
82991003,Generalised aches and pains,body aches,C0234238 C0152338,C0281856,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
399269003,Arthropathy,joint problems,C2186529 C0575044,C0022408,
449917004,Cramp in lower limb,muscle cramps in legs,C0023218,C3266180 C3266179,
302226006,Peripheral neuropathy,toe neuropathy,C0442874 C0042075 C0040357,C4069195 C1697744 C4013966 C0031117 C1263857,
422587007,Nausea,nausea,C0027497,C0027497 C1963179,C0027497 
162352007,Ringing in ear,Ringing in the ears,C0040264,C0040264,C0040264 
28551000168108,Voltaren,Voltaren,C0699958 C0592264,C0699958 C0592264,C0699958 C0592264 
21242011000036102,simvastatin,simvastatin,C0074554,C0074554,C0074554 
68962001,Myalgia,Muscle aches,C0231528,C0231528,C0231528 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
68962001,Myalgia,sore,C0234233,C0231528,
419145002,Nightmares,nightmares,C0028084 C3887605,C0028084 C3887605,C0028084 C3887605 
43724002,Chill,intense chills and shivers,C0085593 C0036973,C0085593,C0085593 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
247373008,Ankle pain,sore ankles,C0234233,C0238656,
53458011000036102,Aleve,ALEVE,C0718343,C0718343,C0718343 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
68962001,Myalgia,severe myalgias,C0231528 C1306232,C0231528,C0231528 
23924001,Tight chest,Weird tight feeling in chest cavity,C0011334 C1527305 C0013987 C0817096,C0232292 C3844327,
309537005,Numbness of lower limb,numb leg,C1140621,C0587055 C2128237,
162076009,Excessive upper gastrointestinal gas,gas/wind,C0596601 C0016204,C0426623 C0426624,
60119000,Exhaustion,exhaustion,C0392674,C0392674,C0392674 
49218002,Hip pain,hips hurt,C0019552,C0030193,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
85418005,Abnormal dreams,bad dreams nightly,C0857051,C0234458,
281245003,Musculoskeletal chest pain,chest muscle soreness,C0231528 C0817096 C0575064,C0476280,
298240000,Sacroiliac joint stiff,Stiffness in lower back,C0427008,C0575025 C0575018,
267032009,Tired all the time,tired all the time,C0557875,C0557875,C0557875 
73595000,Stress,stress,C0038435,C0038435 C0723460,C0038435 
29857009,Chest pain,chest pains,C0817096 C0030193,C2926613 C0008031,
314109004,Feeling tired,feeling extremely tired,C1527305 C0013987 C0557875,C0849970,
84229001,Fatigue,fatigue,C0015672 C2024893,C0015672 C4050243,C0015672 
26544005,Muscle weakness,weakened muscle,,C0151786 C1834451 C0030552,
67251005,Increased liver function,Liver blood test mildly elevated,C0496870 C0018941 C0023884 C1278929 C0721399 C0872387 C0023899 C0856882,C0877359 C0232743 C0232744,
8357008,Reduced libido,lost all sexual desires and thoughts,C0039869 C0599655 C0871633,C0011124,
282195009,Difficulty walking up stairs,could barely walk up stairs,C0560078,C0239067 C0560070,
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
249915009,Hand joint stiff,joint stiffness in hands,C0018563 C0162298 C2109023 C0240129 C0239957,C0427036,
21522001,Abdominal pain,lower abdominal pain,C2910388 C0232492 C0232495,C0499476 C0000737 C0423653 C0581869 C1875603,
69791001,Increased venous pressure,high blood press,C0005768 C0229664,C0232115 C0232116,
60238002,Muscle twitch,muscle twitching in both arms,C0231530 C0015644 C0446516,C0231530,C0231530 
60238002,Muscle twitch,fingers twitching,C0016129 C0947619 C0033774 C0231530 C0947620,C0231530,C0231530 
129565002,Disorder of muscle,NECK MUSCEL PROBLEMS,C0027530 C2081614 C0033213 C2137077,C0026848 C0410794,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
238810007,Flushing,hot flashes,C0600142,C0016382 C0005874 C1962957,
278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
304297005,Decreased range of shoulder movement,couldn't move shoulders,C0037004,C0582179 C0582180,
67233009,Middle insomnia,cannot sleep through the night,C0424565,C0393761,
56265001,Heart disease,HEART DISEASE,C0018799 C2186266,C0018799,C0018799 
55533009,Forgetful,forgetfulness,C0542476,C0542476,C0542476 
21486011000036105,tramadol,ultram,C0724054 C0728475,C0040610 C1266765,
84229001,Fatigue,fatigued,C0015672 C2024893,C0015672 C4050243,C0015672 
309539008,Numbness of toe,numbness in toes,C0587056,C0520559 C0587056,C0587056 
279039007,Low back pain,lower back pain,C2168111 C0024031,C0024031,C0024031 
105504002,Dependance on walking stick,walking with a cane,C2346415 C0006856 C2368355,C0006856,C0006856 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
24700007,Multiple sclerosis,Multiple Sclerosis,C0026769,C0455388 C0026769 C0856120 C2708306,C0026769 
76948002,Severe pain,severe pain,C0278140,C0278140,C0278140 
69791001,Increased venous pressure,high blood pressure,C1272641 C0005823 C0020538 C2926615 C0005824 C0857121,C0232115 C0232116,
404640003,Dizziness,dizziness,C1963093 C0012833 C0042571,C1963093 C0012833 C0042571 C4032495,C1963093 C0012833 C0042571 
3723001,Arthritis,arthritis,C0158026 C0003864 C0263776 C0541786 C1328469 C0003873 C1405877,C3267876 C0003864,C0003864 
418363000,Itching of skin,pruritus,C0033774,C0033774,C0033774 
62315008,Diarrhoea,diarria,,C0474498 C0011991,
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
129565002,Disorder of muscle,myopathy,C0026848,C0026848 C0410794,C0026848 
57676002,Arthralgia,athritic pain,C0030193,C0003862,
247592009,Poor short-term memory,short term memory loss,C0025265 C0701811,C0025265 C0701811,C0025265 C0701811 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
161891005,Backache,back pain,C0004604 C0677061 C1963071,C0004604,C0004604 
62507009,Pins and needles,tingling,C2242996,C0423572,
247640008,Unable to think clearly,inability to think fast enough,C0039869,C0558227 C0423994,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
426899007,Pain provoked by walking,painful to walk,C0030193,C1960732,
76948002,Severe pain,imence pain in calf,C0236040,C0278140,
84229001,Fatigue,Fatigue,C0015672 C4050243,C0015672 C4050243,C0015672 C4050243 
28551000168108,Voltaren,Voltaren-XR,C0724377,C0699958 C0592264,
271681002,Stomach ache,stomach discomfort,C0235309,C0221512 C0235309,C0235309 
247640008,Unable to think clearly,Muddled thinking,C0423994,C0558227 C0423994,C0423994 
404640003,Dizziness,dizziness,C1963093 C0012833 C0042571,C1963093 C0012833 C0042571 C4032495,C1963093 C0012833 C0042571 
310501001,Numbness of limbs,numbness in limbs,C0020580 C0028643 C0015385 C0561942,C0858584 C0239375 C0877197,
14760008,Constipation,CONSTIPATION,C0009806 C1963087,C0949135 C0009806 C1963087,C0009806 C1963087 
3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
247347003,Discomfort,discomfort,C0234215 C2364135,C0234215 C2364135,C0234215 C2364135 
40733004,Infection,severe infections,C3714514 C0275524 C0729555 C1306232 C2707258 C0009450 C0747002,C2712105 C0009450 C2707258 C3714514,C3714514 C2707258 C0009450 
162076009,Excessive upper gastrointestinal gas,general muscle soreness,C0231528 C0575064,C0426623 C0426624,
271594007,Syncope,syncope,C0039070,C0039070,C0039070 
195967001,Asthma,asthma,C0004096,C0004096,C0004096 
289903006,Menopause present,menopause,C0025320 C0206158 C0567312 C0993589,C0567312,C0567312 
247753000,Loss of interest,want to give up,,C0424091 C1717140,
26079004,Tremor,hand tremors,C0239842 C0040822,C1963252 C0040822,C0040822 
267064002,Urinary retention,BLADDER NOT TO EMPTY AS IT SHOULD,C0005682,C0080274 C0150400 C0943872,
21417011000036105,fenofibrate,Tricor,C0723893,C0033228,
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
238810007,Flushing,complete body flushes (like a hot flash without the hot),C0016382 C0600142 C0005874 C0152338 C1815293,C0016382 C0005874 C1962957,C0016382 C0005874 
367391008,Malaise,feel a bit weird,C0013987,C0231218,
