48167000,Amnesia,memory loss,C0036974,C1532281,
26544005,Muscle weakness,muscle weakness,C0041536 C0669640 C0056077,C0056077,C0056077 
26929004,Alzheimer's disease,alzheimers,C0030193,C1882272 C2598155 C0030193,C0030193 
282145008,Unable to walk,not being able to walk,C1291077,C1291077,C1291077 
68962001,Myalgia,painful muscles,C0003862 C1963066,C0003862,C0003862 
26413003,Low motivation,unmotivated,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
271832001,Flatulence	 eructation and gas pain,gas pains around my abdomen,C0022742 C0030193,C0231749,
271587009,Stiffness,stiffness,C0018681,C2096315 C0018681,C0018681 
3877011000036101,Lipitor,lipitor,C1306232,C0162296,
10601006,Pain in lower limb,leg pains,C0575064 C0231528,C0231528,C0231528 
55929007,Feeling irritable,a lot grouchier,C0231528,C0231528,C0231528 
419723007,Mentally dull,foggy-headedness,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458 
21565011000036108,ezetimibe + simvastatin,Vytorin,C0011991 C1963091,C0011991 C0474498,C0011991 
30989003,Knee pain,pain in knee,C0231274 C0239549 C3839943 C2107732 C1306232 C2220386,C0424795 C0231274,C0231274 
26329005,Poor concentration,difficult to concentrate,C0006434 C0085624,C0241057 C0578504 C0241413 C0234655 C0085624,C0085624 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
61372001,Aggression,rage,C0593906,C0593906,C0593906 
76948002,Severe pain,severe pain in hips,C1140621 C0600140,C1995013 C2024893 C0015672,
55300003,Muscle cramp,muscle cramps,C0037763 C0700153,C0026821,
53458011000036102,Aleve,Aleve,C0592680,C0592680,C0592680 
21417011000036105,fenofibrate,Tricor,,C0917805 C0007787,
301676004,Unable to get off a bed,difficult for me to get out of bed,C0027497,C0027497 C1963179,C0027497 
3877011000036101,Lipitor,Lipitor,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
21242011000036102,simvastatin,Simvastatin,,C0011991 C0474498,
22253000,Pain,pain,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
236620008,Infective cystitis,bladder infection,C0593906,C0593906,C0593906 
399153001,Vertigo,vertigo,C0011124 C0021177,C0011124,C0011124 
48694002,Anxiety,Anxiety,C0593906,C0593906,C0593906 
16331000,Heartburn,heartburn,C1510508 C0027530 C0179323 C0015726 C0241040 C1288639 C0524468 C0030193 C1261259 C2137077 C0020517 C0423899,C0007859 C1963180,
246636008,Blurred vision - hazy,fuzzy vision,C0013987 C1527305 C0040822,C0427108,
3877011000036101,Lipitor,Liptitor,C0263776 C1328469 C0541786 C0158026 C0003873 C0003864 C1405877,C3698228,
35489007,Depression,depressed,C2242996,C0423572,
278040002,Loss of hair,Hair loss (Diffuse Alopecia),C1140621 C0234238,C0027121 C1140621 C0231528 C0230446,C1140621 
25064002,Headache,headace,C0007286 C3863056 C3862484,C0007286 C3863056 C3862484,C0007286 C3863056 C3862484 
192085004,Anger reaction,violent anger,C0593906,C0593906,C0593906 
88092000,Muscle atrophy,losing muscular,,C0019825,
84229001,Fatigue,fatigue,C0236040,C0236040,C0236040 
8510008,Reduced mobility,could only walk less than 100 meters,C0593906,C0593906,C0593906 
73211009,Diabetes mellitus,diabetes,C0012238,C0476288,
28743005,Productive cough,productive cough,C0678181,C0678181,C0678181 
76948002,Severe pain,severe back and hip pain,C0751295 C0002622,C3824794 C0002622,C0002622 
62507009,Pins and needles,tingling in arms,C0030193,C1882272 C2598155 C0030193,C0030193 
55300003,Muscle cramp,severe cramps,C0056077,C0056077,C0056077 
77692006,Hypersomnia,No amount of sleep makes me feel rested,C0273482,C0393896,
405729008,Haematochezia,blood in my stools,C0593906,C0593906,C0593906 
22298006,Myocardial infarction,heart attacks,C0152338 C0221597,C0231528,
76948002,Severe pain,gut-renching abdominal pain,C0593906,C0593906,C0593906 
84229001,Fatigue,fatigue,C0731334 C0210355,C0210355,C0210355 
271681002,Stomach ache,stomach pain,C0751295 C0002622,C3824794 C0002622,C0002622 
396275006,Osteoarthritis,osteoarthritis,,C0593906,
129565002,Myopathy,muscle problems legs,C0028643 C0020580,C0028643 C0020580,C0028643 C0020580 
698065002,Acid reflux,acid reflux,C2096315 C0018681,C0149931 C0724401,
3877011000036101,Lipitor,Lipitor,C0235439,C0235439,C0235439 
309774006,Weakness of limb,arms weak,C0917801 C1963237 C1950154,C0917801 C1963237 C1950154,C0917801 C1963237 C1950154 
24693007,Fibromyalgia,fibromyalgia,C0817096 C0231528,C0231528,C0231528 
162076009,Excessive upper gastrointestinal gas,gas,,C0311394,
30989003,Knee pain,knee pain,C0030193,C1882272 C2598155 C0030193,C0030193 
202482009,Wrist joint pain,wrist joints sore,C1446787 C1140621 C1285009 C0026821 C0023216 C1269079,C3266179 C3266180,
55300003,Muscle cramp,severe muscle cramping,C0038454,C0038454,C0038454 
48167000,Amnesia,memory loss,,C0673746 C0003968 C0201898 C0063919,
37796009,Migraine,worse headache than usual (I have migraine),C0593906,C0593906,C0593906 
21286011000036106,paracetamol + codeine,co-codamol,C0234233,C1882272 C2598155 C0030193,
129565002,Myopathy,muscle issues,,C3468110 C3468102 C3468112 C3715155 C3468114 C3280587 C3553719 C3468104 C2317803 C3468106 C3468107 C3468103 C2931786 C3468105 C3468109 C3275459 C3468108 C2317804 C3468100 C0002736 C3468113 C3715156 C1862939 C1836076 C3468101 C3468111 C1833662,
161873000,Heavy legs,legs feel leaden,C1170736,C1142985,
698247007,Cardiac arrhythmia,arrythmia,C0524469 C0030193 C1288640,C0037011 C0423670,
35489007,Depression,depression,C0597277 C0303277 C1827255 C0303278 C0202194 C0304475 C0303276,C0202194 C0304475 C0303276 C0597277 C0721171,C0597277 C0202194 C0304475 C0303276 
449917004,Cramp in lower limb,Muscle cramping in leg,C0030193 C0019552,C0030193,C0030193 
3877011000036101,Lipitor,Lipitor,C0077656,C0056077,
84229001,Fatigue,fatigue,C0877322,C0026826,
288226003,Myalgia/myositis - shoulder,MUSCLE PAIN IN SHOULDERS,C0026821 C0023218,C0026821,C0026821 
3877011000036101,Lipitor,Lipitor,C0429108 C0812393 C0035143 C0429068 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 C2121458,C0812393 C0035143 C4049644 C0011570 C1999266 C0011581 C0520887 C1579931 C0344315 
422587007,Nausea,nauseated,C0022742 C0278140,C0278140,C0278140 
30989003,Knee pain,knee pain,C0030193,C1882272 C2598155 C0030193,C0030193 
236620008,Infective cystitis,BLADDER INFECTION,C1963166 C0024902,C0948665 C0024902 C1657970,C0024902 
76948002,Severe pain,severe pain,C1140621 C3862404,C0278140,
239965002,Tendonitis AND/OR tenosynovitis of the elbow region,tendonitis in elbows,C1306232 C0234238,C0003862,
162076009,Excessive upper gastrointestinal gas,gas,C0017168 C0232483,C0232483,C0232483 
2531000168109,Andrews Tums Antacid,Tums,C0020517 C0489531,C0851754 C0851444,
193462001,Insomnia,insomnia,C0593906,C0593906,C0593906 
3384011000036100,Arthrotec,Arthrotec,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
162076009,Excessive upper gastrointestinal gas,Gas,C0003862 C1963066,C0003862,C0003862 
300954003,Pain in calf,pain in both calves and thighs,C0593906,C0593906,C0593906 
54981004,Charleyhorse,charley horses in breasts,C0037004 C0277823,C0277823,C0277823 
162076009,Excessive upper gastrointestinal gas,gas,C0037004 C0524468 C0524469 C0869975 C1283792 C0746848,C0442874 C0042075,
32970011000036103,Toprol-XL,toprol,C0427008,C0162298 C0427009,
247592009,Poor short-term memory,short-term memory disappeared,C0023884 C0023899 C0496870 C0721399 C1278929 C0872387,C0015695 C2711227,
80585000,Intolerant of cold,very sensative to the cold,C0038990,C0038990,C0038990 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
193462001,Insomnia,Insomnia,C0699352,C0337434 C0014912 C1589604,
247373008,Ankle pain,ankle pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
21885011000036105,ibuprofen,Ibuprofen,C0027051,C0027051 C2926063 C0455406 C0428953 C3810814 C0155626 C0155668 C0948369 C3845502,C0027051 
3877011000036101,Lipitor,Lipitor,C0677061 C1963071 C0004604,C0004604,C0004604 
57676002,Arthralgia,joint pain,,C0003862,
3877011000036101,Lipitor,Lipitor,C0012238 C0013395 C0426634,C0012238 C0013395,C0012238 C0013395 
22253000,Pain,pain,C1821772,C0338656,
130989002,Sleep deprivation,loss of sleep,C0593906,C0593906,C0593906 
76948002,Severe pain,extreme pain in legs,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
3877011000036101,Lipitor,lipitor,C0270327,C0270327,C0270327 
