44077006,Numbness,Numbness,C0020580 C0028643,C0020580 C0028643,C0020580 C0028643 
230690007,Cerebrovascular accident,mild stroke,C0038454,C0038454,C0038454 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
247373008,Ankle pain,pain in ankle,C0238656,C0238656,C0238656 
48694002,Anxiety,anxiety,C0003467 C0860603,C1963064 C0860603 C4050613 C0003467 C0003469,C0860603 C0003467 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
35489007,Depression,depression,C0812393 C0520887 C0429108 C0035143 C0344315 C0011581 C1579931 C0011570 C0429068 C1999266 C4049644,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C1999266 C4049644 
76948002,Severe pain,spikes of pain so severe,C0030193 C1306232,C0278140,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
68962001,Myalgia,muscle pain,C0231528 C1963177,C0231528,C0231528 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
228158008,Walking disability,inability to walk with left foot pain,C0559964 C2141243 C0560046,C0311394,
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
84229001,Fatigue,Fatigue,C0015672 C4050243,C0015672 C4050243,C0015672 C4050243 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
166603001,Liver function tests abnormal,very elevated liver function tests,C0877359 C0232743,C0151766 C0438235,
161882006,Stiff neck,stiffness neck,C0027530 C0427008 C2137077,C0151315,
8943002,Weight gain,weight gain,C2911647 C0231246 C0043094,C2911647 C0043094,C2911647 C0043094 
25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
35489007,Depression,depressed,C0520887 C0344315,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0520887 C0344315 
10085004,Metatarsalgia,metatarsalgia,C0025584 C0025587,C0025584 C1269609 C0025587,C0025584 C0025587 
162076009,Excessive upper gastrointestinal gas,gas,C0596601,C0426623 C0426624,
57676002,Arthralgia,joint aches,C0234238,C0003862,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
271834000,Burping,Burping,C0014724,C0014724,C0014724 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
277521002,Loss of motivation,no motivation,C3900051 C0026605,C0456814,
35489007,Depression,Depression,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
53057004,Hand pain,pain in hand,C0239833,C0239833,C0239833 
32914008,Restless legs,restless legs syndrome (rls),C0035258 C3888109 C2931830 C3171754,C0035258,C0035258 
21242011000036102,simvastatin,simvastatin,C0074554,C0074554,C0074554 
95421005,Intercostal myalgia,Pain in side muscles on one side of chest,C1882272 C0446472 C2598155 C0030193,C0344305,
128609009,Intracranial aneurysm,brain aneurysm,C0751003,C1290398 C0394247 C0007766,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
279039007,Low back pain,lower back pain,C2168111 C0024031,C0024031,C0024031 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
47004009,Dysphonia,speech problems,C0395017 C0395016 C0542371,C0019825 C1527344,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
47933007,Foot pain,terrible pain in my feet,C0016504 C0030193,C2016948 C0016512,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
22253000,Pain,pains,C0030193,C1882272 C2598155 C0030193,C0030193 
86044005,Amyotrophic lateral sclerosis,ALS,,C3468106 C3468113 C3468110 C1833662 C2931786 C3468105 C2317804 C3468102 C3468103 C1836076 C3468107 C1862939 C0002736 C3468111 C3468109 C3468100 C3468104 C3715155 C3468112 C3468108 C3715156 C3553719 C2317803 C3275459 C3280587 C3468101 C3468114,
289530006,Vaginal bleeding,vaginal bleeding,C0566967 C0372564 C2979982,C0566967 C2979982,C0566967 C2979982 
35489007,Depression,depression,C0812393 C0520887 C0429108 C0035143 C0344315 C0011581 C1579931 C0011570 C0429068 C1999266 C4049644,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C1999266 C4049644 
76948002,Severe pain,severe leg pains,C1140621 C0030193 C1306232,C0278140,
44077006,Numbness,numbness,C0020580 C0028643,C0020580 C0028643,C0020580 C0028643 
78514002,Thigh pain,thigh soreness,C0039866 C0234233,C0241374,
315224006,Heavy episode of vaginal bleeding,heavy vaginal bleeding,C0566967 C0372564 C2979982,C1277587,
228158008,Walking disability,could hardly walk or sit,C0728713,C0311394,
18963009,Mood swings,mood swings,C0085633,C0085633,C0085633 
2733002,Heel pain,right heel became painful,C0423899 C0030193 C1510508 C0015726 C1261259 C0018870,C0231780,
49218002,Hip pain,pains hips,C0019552 C0030193,C0030193,C0030193 
3848011000036104,Pravachol,Provachol,,C0700763,
77435011000036104,ascorbic acid,vitamin C,C0042866 C2064899 C0003968 C0016410 C0005575 C0042839 C0072506 C0042874 C0063919 C0664095 C0078364 C0201898 C3537249 C0035527 C0042890,C0673746 C0201898 C0003968 C0063919,C0003968 C0063919 C0201898 
267052005,Flatulence/wind,little gas,C0596601,C0016204,
14760008,Constipation,constipation,C0009806 C1963087,C0949135 C0009806 C1963087,C0009806 C1963087 
424196004,Feeling nervous,nervous,C0027769,C0849963,
81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
279039007,Low back pain,Pain in lower back,C1882272 C2598155 C0030193,C0024031,
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
425423002,Pain provoked by movement,hurts to get out of a chair,,C1960727,
